scientific_name|lat|lng|occurrence_date
Acacia helicophylla|-13.41528|132.4012|1983-04-01
Acacia helicophylla|-13.43192|132.41788|1986-10-01
Acacia helicophylla|-13.48192|132.43453|1970-03-01
Acacia helicophylla|-13.48192|132.43453|1987-04-01
Acacia helicophylla|-13.76526|132.96787|1990-04-01
Acacia helicophylla|-13.95296|132.99717|1990-04-01
Acacia helicophylla|-13.95658|133.00178|--01
Acacia helicophylla|-13.97595|136.47026|--01
Acacia helicophylla|-13.97815|136.46876|--01
Acacia helicophylla|-14.04508|132.62706|2001-04-01
Acacia helicophylla|-14.0451|132.627|2001-04-01
Acacia helicophylla|-14.09035|136.50626|--01
Acacia helicophylla|-14.09785|136.52006|--01
Acacia helicophylla|-14.10275|136.54226|--01
Acacia helicophylla|-14.16526|132.43454|1988-06-01
Acacia helicophylla|-14.1775|132.1914|2007-11-01
Acacia helicophylla|-14.17915|132.18871|1993-05-01
Acacia helicophylla|-14.17998|132.19315|1994-10-01
Acacia helicophylla|-14.18191|132.20121|1993-09-01
Acacia helicophylla|-14.18192|132.18454|1948-08-01
Acacia helicophylla|-14.18192|132.18454|1965-07-01
Acacia helicophylla|-14.18192|132.18454|1966-12-01
Acacia helicophylla|-14.18192|132.18454|1967-04-01
Acacia helicophylla|-14.18192|132.18454|1972-07-01
Acacia helicophylla|-14.18192|132.18454|1973-07-01
Acacia helicophylla|-14.18192|132.18454|1996-03-01
Acacia helicophylla|-14.19859|132.18453|1977-10-01
Acacia helicophylla|-14.20947|132.18701|2002-05-01
Acacia helicophylla|-14.23156|132.43399|2001-04-01
Acacia helicophylla|-14.26187|132.56049|1995-04-01
Acacia helicophylla|-14.26282|132.4521|2001-02-01
Acacia helicophylla|-14.26446|132.44629|2001-02-01
Acacia helicophylla|-14.26849|132.44143|2001-02-01
Acacia helicophylla|-14.27527|132.46335|2001-02-01
Acacia helicophylla|-14.27941|132.44131|2001-02-01
Acacia helicophylla|-14.28545|132.44559|2001-02-01
Acacia helicophylla|-14.29043|132.43712|2000-04-01
Acacia helicophylla|-14.29043|132.43712|2005-04-01
Acacia helicophylla|-14.29409|132.44704|2001-02-01
Acacia helicophylla|-14.29858|132.46787|1965-02-01
Acacia helicophylla|-14.29858|132.46787|1967-06-01
Acacia helicophylla|-14.29858|132.46787|1968-04-01
Acacia helicophylla|-14.29858|132.46787|1978-06-01
Acacia helicophylla|-14.29979|132.43501|2001-02-01
Acacia helicophylla|-14.30031|132.50322|--01
Acacia helicophylla|-14.30288|132.51155|--01
Acacia helicophylla|-14.30363|132.51276|--01
Acacia helicophylla|-14.30385|132.51627|2001-02-01
Acacia helicophylla|-14.3045|132.43728|2001-02-01
Acacia helicophylla|-14.30505|132.52168|2001-02-01
Acacia helicophylla|-14.30557|132.4953|2001-04-01
Acacia helicophylla|-14.3071|132.48762|2001-04-01
Acacia helicophylla|-14.30883|132.48881|2001-04-01
Acacia helicophylla|-14.30885|132.49013|2001-04-01
Acacia helicophylla|-14.31028|132.45457|1981-05-01
Acacia helicophylla|-14.31149|132.42654|2000-08-01
Acacia helicophylla|-14.31158|132.42664|2000-08-01
Acacia helicophylla|-14.31196|132.42707|2000-08-01
Acacia helicophylla|-14.31415|132.42593|1993-04-01
Acacia helicophylla|-14.31441|132.42344|1992-09-01
Acacia helicophylla|-14.32121|132.39175|2001-03-01
Acacia helicophylla|-14.32401|132.39171|2001-03-01
Acacia helicophylla|-14.32745|132.39187|2001-03-01
Acacia helicophylla|-14.32749|132.43988|2000-08-01
Acacia helicophylla|-14.33355|132.39524|2001-02-01
Acacia helicophylla|-14.33998|132.39692|2001-03-01
Acacia helicophylla|-14.34063|132.39648|2001-03-01
Acacia helicophylla|-14.34331|132.4491|2000-09-01
Acacia helicophylla|-14.355|132.3977|2001-03-01
Acacia helicophylla|-14.35675|132.39436|2001-03-01
Acacia helicophylla|-14.3597|132.39944|2001-03-01
Acacia helicophylla|-14.36172|132.39958|2001-03-01
Acacia helicophylla|-14.36703|132.68793|2010-04-01
Acacia helicophylla|-14.36836|132.38622|2001-03-01
