scientific_name|lat|lng|occurrence_date
Acacia chalkeri|-34.309599577712|149.9718900948|1906-05-01
Acacia chalkeri|-34.309599577712|149.9718900948|1917-12-01
Acacia chalkeri|-34.309599577712|149.9718900948|1961-01-01
Acacia chalkeri|-34.309599577712|149.9718900948|1917-11-01
Acacia chalkeri|-34.309599577712|149.9718900948|1906-08-01
Acacia chalkeri|-34.309599577712|149.9718900948|1919-12-01
Acacia chalkeri|-34.309599577712|149.9718900948|1921-12-01
Acacia chalkeri|-34.309599577712|149.9718900948|1962-11-01
Acacia chalkeri|-34.309599577712|149.9718900948|1984-11-01
Acacia chalkeri|-34.309599577712|149.9718900948|1906-09-01
Acacia chalkeri|-34.314316572772|149.96397430426|2003-06-01
Acacia chalkeri|-34.304649770311|149.97119440864|2005-09-01
