scientific_name|lat|lng|occurrence_date
Acacia assimilis subsp. assimilis|-29.07018825|116.92312118|2005-09-01
Acacia assimilis subsp. assimilis|-29.07351796|116.92335822|2005-09-01
Acacia assimilis subsp. assimilis|-29.08335312|116.91002035|2005-09-01
Acacia assimilis subsp. assimilis|-29.08064719|116.90710546|2005-09-01
Acacia assimilis subsp. assimilis|-29.1901596|116.77315611|2005-09-01
Acacia assimilis subsp. assimilis|-29.18970941|116.77681875|2005-09-01
Acacia assimilis subsp. assimilis|-29.18844098|116.77823261|2005-09-01
Acacia assimilis subsp. assimilis|-29.18731529|116.77252805|2005-09-01
Acacia assimilis subsp. assimilis|-29.19182307|116.77875865|2005-09-01
Acacia assimilis subsp. assimilis|-29.18568132|116.76835068|2005-09-01
Acacia assimilis subsp. assimilis|-29.18503273|116.76532523|2005-09-01
Acacia assimilis subsp. assimilis|-29.17963503|116.77257968|2005-09-01
Acacia assimilis subsp. assimilis|-29.17368656|116.78261651|2005-09-01
Acacia assimilis subsp. assimilis|-29.17394657|116.7829714|2005-09-01
Acacia assimilis subsp. assimilis|-29.17041125|116.7796323|2005-09-01
Acacia assimilis subsp. assimilis|-29.18758996|116.78303166|2005-09-01
Acacia assimilis subsp. assimilis|-29.17373593|116.78531154|2005-09-01
Acacia assimilis subsp. assimilis|-29.1702162|116.7886514|2005-09-01
Acacia assimilis subsp. assimilis|-29.13994395|116.88429897|2005-09-01
Acacia assimilis subsp. assimilis|-29.14046145|116.88377544|2005-09-01
Acacia assimilis subsp. assimilis|-29.13766466|116.90709917|2005-09-01
Acacia assimilis subsp. assimilis|-29.1385684|116.90378731|2005-09-01
Acacia assimilis subsp. assimilis|-29.14412845|116.90749463|2005-09-01
Acacia assimilis subsp. assimilis|-29.1516321|116.90856458|2005-09-01
Acacia assimilis subsp. assimilis|-29.15339666|116.91051689|2005-09-01
Acacia assimilis subsp. assimilis|-29.12984594|116.9057325|2005-09-01
Acacia assimilis subsp. assimilis|-29.14901594|116.91702133|2005-09-01
Acacia assimilis subsp. assimilis|-29.15166823|116.91401164|2005-09-01
Acacia assimilis subsp. assimilis|-29.15829907|116.91296608|2005-09-01
Acacia assimilis subsp. assimilis|-29.13972167|116.87891628|2005-09-01
Acacia assimilis subsp. assimilis|-29.94212713|119.37511161|2005-09-01
Acacia assimilis subsp. assimilis|-29.94263593|119.37440902|2005-09-01
Acacia assimilis subsp. assimilis|-29.94409803|119.34566904|2005-09-01
