scientific_name|lat|lng|occurrence_date
Acacia hammondii|-14.7152413865|134.267860627|1992-09-01
Acacia hammondii|-14.71666667|134.78333333|--01
Acacia hammondii|-13.01457|135.10116|--01
Acacia hammondii|-13.08239|134.90415|1999-09-01
Acacia hammondii|-13.12957|135.08916|--01
Acacia hammondii|-13.17357|135.05516|--01
Acacia hammondii|-13.17657|135.06016|--01
Acacia hammondii|-13.21577|134.78578|1999-07-01
Acacia hammondii|-13.27157|135.32716|--01
Acacia hammondii|-13.41303|133.16858|2000-06-01
Acacia hammondii|-13.59859|132.73452|1972-07-01
Acacia hammondii|-13.61524|135.61784|1987-09-01
Acacia hammondii|-13.69859|131.93454|1989-09-01
Acacia hammondii|-13.72809|132.7033|1990-05-01
Acacia hammondii|-13.72809|132.7033|1991-09-01
Acacia hammondii|-13.82273|132.67432|2002-04-01
Acacia hammondii|-13.91477|132.64089|2002-04-01
Acacia hammondii|-13.9414|131.74|2002-06-01
Acacia hammondii|-14.0369|132.40847|2002-04-01
Acacia hammondii|-14.04768|132.39869|2002-04-01
Acacia hammondii|-14.04859|131.96787|1992-09-01
Acacia hammondii|-14.04|131.58|2002-02-01
Acacia hammondii|-14.06247|131.97094|1994-10-01
Acacia hammondii|-14.06525|135.06785|1987-11-01
Acacia hammondii|-14.06526|131.98454|1979-07-01
Acacia hammondii|-14.06526|131.98454|1986-06-01
Acacia hammondii|-14.06704|131.97596|1998-08-01
Acacia hammondii|-14.06858|131.98676|2000-04-01
Acacia hammondii|-14.0717|131.9747|2003-08-01
Acacia hammondii|-14.08191|133.98452|1987-09-01
Acacia hammondii|-14.08192|131.98454|1971-06-01
Acacia hammondii|-14.0819|134.00118|1972-06-01
Acacia hammondii|-14.09858|131.98454|1989-08-01
Acacia hammondii|-14.09858|131.98454|1991-01-01
Acacia hammondii|-14.11172|132.59018|2002-04-01
Acacia hammondii|-14.11514|132.59288|2002-04-01
Acacia hammondii|-14.12173|132.75501|2000-07-01
Acacia hammondii|-14.12477|132.51239|2002-04-01
Acacia hammondii|-14.13192|132.00121|1978-05-01
Acacia hammondii|-14.1347|131.9976|1994-10-01
Acacia hammondii|-14.15276|132.02648|1996-03-01
Acacia hammondii|-14.17571|132.76229|2000-07-01
Acacia hammondii|-14.19473|132.29045|2001-05-01
Acacia hammondii|-14.1948|132.55811|2002-03-01
Acacia hammondii|-14.19755|132.56212|2002-03-01
Acacia hammondii|-14.20309|132.3879|2002-03-01
Acacia hammondii|-14.20416|132.85191|2000-08-01
Acacia hammondii|-14.20469|132.83716|2000-03-01
Acacia hammondii|-14.20616|132.39003|2002-03-01
Acacia hammondii|-14.2146|132.57481|2001-04-01
Acacia hammondii|-14.21524|135.55117|1987-12-01
Acacia hammondii|-14.2184|132.61697|2001-04-01
Acacia hammondii|-14.2354|132.55747|2001-03-01
Acacia hammondii|-14.24055|132.52548|2001-04-01
Acacia hammondii|-14.24281|132.86645|2000-08-01
Acacia hammondii|-14.2444|132.71905|2002-03-01
Acacia hammondii|-14.24454|132.71588|2002-03-01
Acacia hammondii|-14.24507|132.71143|2002-03-01
Acacia hammondii|-14.24547|132.53285|2001-04-01
Acacia hammondii|-14.24691|132.52442|2001-04-01
Acacia hammondii|-14.24858|133.01787|1973-10-01
Acacia hammondii|-14.24897|132.70368|2002-03-01
Acacia hammondii|-14.25209|132.65129|2002-03-01
Acacia hammondii|-14.25306|132.63|2002-03-01
Acacia hammondii|-14.2531|132.64104|2002-03-01
Acacia hammondii|-14.2553|132.5128|2001-03-01
Acacia hammondii|-14.25955|132.46297|2001-03-01
Acacia hammondii|-14.2623|132.67512|2002-03-01
Acacia hammondii|-14.2819|135.70117|1975-08-01
Acacia hammondii|-14.29338|132.56047|2001-03-01
Acacia hammondii|-14.29361|132.5764|2001-03-01
Acacia hammondii|-14.29383|132.58038|2001-03-01
Acacia hammondii|-14.29858|132.46787|1981-05-01
Acacia hammondii|-14.29858|132.46787|1983-06-01
Acacia hammondii|-14.29858|132.46787|1983-06-01
Acacia hammondii|-14.30228|132.53871|2001-02-01
Acacia hammondii|-14.30733|132.45598|2001-02-01
Acacia hammondii|-14.31748|132.44702|2000-09-01
Acacia hammondii|-14.31844|132.4492|2000-09-01
Acacia hammondii|-14.32074|132.444|2000-08-01
Acacia hammondii|-14.32159|132.44578|2000-08-01
Acacia hammondii|-14.32262|132.44533|2000-08-01
Acacia hammondii|-14.3288|132.44576|2000-09-01
Acacia hammondii|-14.33187|132.44937|2000-09-01
Acacia hammondii|-14.33598|132.47116|2000-09-01
Acacia hammondii|-14.33646|132.5634|2002-04-01
Acacia hammondii|-14.33837|132.46049|2000-09-01
Acacia hammondii|-14.34312|132.45318|2000-09-01
Acacia hammondii|-14.34391|132.57506|2002-04-01
Acacia hammondii|-14.34556|132.55625|2002-04-01
Acacia hammondii|-14.34636|132.56339|2000-04-01
Acacia hammondii|-14.34636|132.56339|2005-04-01
Acacia hammondii|-14.34636|132.56339|2010-04-01
Acacia hammondii|-14.34769|132.55588|2002-04-01
Acacia hammondii|-14.35528|134.18|2003-03-01
Acacia hammondii|-14.35536|132.57075|2002-04-01
Acacia hammondii|-14.35906|132.63804|2002-03-01
Acacia hammondii|-14.36086|132.57069|2002-04-01
Acacia hammondii|-14.36104|132.62878|2002-03-01
Acacia hammondii|-14.36314|132.67112|2002-03-01
Acacia hammondii|-14.38165|132.67145|2002-03-01
Acacia hammondii|-14.38669|132.56353|2000-03-01
Acacia hammondii|-14.43801|135.05812|1993-09-01
Acacia hammondii|-14.49859|131.76788|1969-04-01
Acacia hammondii|-14.51526|131.93454|1984-09-01
Acacia hammondii|-14.53191|132.50121|1978-06-01
Acacia hammondii|-14.59857|134.75118|1987-08-01
Acacia hammondii|-14.64859|132.11788|1989-02-01
Acacia hammondii|-14.68191|131.98454|1984-08-01
Acacia hammondii|-14.71524|134.26786|1992-09-01
Acacia hammondii|-14.74859|130.80123|1994-05-01
Acacia hammondii|-14.76215|133.23135|2003-03-01
Acacia hammondii|-14.79858|134.1512|1991-04-01
Acacia hammondii|-14.81523|135.36785|1987-12-01
Acacia hammondii|-14.82514|134.41615|2002-03-01
Acacia hammondii|-14.86524|135.73451|1972-07-01
Acacia hammondii|-14.88497|133.99313|1993-09-01
Acacia hammondii|-14.90547|133.67339|--01
Acacia hammondii|-14.92046|134.40889|2002-05-01
Acacia hammondii|-14.9219|134.4077|2002-05-01
Acacia hammondii|-14.96524|135.10118|1992-09-01
Acacia hammondii|-14.98048|135.10445|2009-04-01
Acacia hammondii|-14.98493|135.105|2009-04-01
Acacia hammondii|-14.99053|134.90724|2009-04-01
Acacia hammondii|-14.99352|134.90114|2009-04-01
Acacia hammondii|-15.02193|130.98455|1994-05-01
Acacia hammondii|-15.06972|135.33603|2009-04-01
Acacia hammondii|-15.08194|135.24167|2008-04-01
Acacia hammondii|-15.1667|131.65|1987-04-01
Acacia hammondii|-15.19132|135.66708|2009-04-01
Acacia hammondii|-15.28192|131.58455|1949-06-01
Acacia hammondii|-15.2933|134.1991|2008-08-01
Acacia hammondii|-15.32419|130.24403|--01
Acacia hammondii|-15.34361|135.55322|2009-08-01
Acacia hammondii|-15.35198|131.60641|--01
Acacia hammondii|-15.35198|131.60641|1991-06-01
Acacia hammondii|-15.36339|134.82906|2009-04-01
Acacia hammondii|-15.534|130.6594|--01
Acacia hammondii|-15.54722|136.56639|2000-10-01
Acacia hammondii|-15.55642|136.85863|2010-09-01
Acacia hammondii|-15.59164|130.35623|1991-08-01
Acacia hammondii|-15.59179|130.35641|--01
Acacia hammondii|-15.59192|130.35651|1991-08-01
Acacia hammondii|-15.60806|136.55944|2000-10-01
Acacia hammondii|-15.60906|135.43386|2008-04-01
Acacia hammondii|-15.62492|136.87169|2010-09-01
Acacia hammondii|-15.62733|136.86777|2010-09-01
Acacia hammondii|-15.62772|136.87274|2010-09-01
Acacia hammondii|-15.63165|136.87161|2010-09-01
Acacia hammondii|-15.63171|136.87451|2010-09-01
Acacia hammondii|-15.63232|136.87692|2010-09-01
Acacia hammondii|-15.63712|136.9825|2003-10-01
Acacia hammondii|-15.63729|136.98595|2003-10-01
Acacia hammondii|-15.66172|130.46037|2001-11-01
Acacia hammondii|-15.66477|136.74181|1977-05-01
Acacia hammondii|-15.66523|136.3345|1986-05-01
Acacia hammondii|-15.6653|135.45727|1999-08-01
Acacia hammondii|-15.67801|136.65977|2003-10-01
Acacia hammondii|-15.67804|136.6598|2003-10-01
Acacia hammondii|-15.70312|136.7951|2003-10-01
Acacia hammondii|-15.70351|136.79642|2003-10-01
Acacia hammondii|-15.70547|136.79557|2003-10-01
Acacia hammondii|-15.70847|136.79531|2003-10-01
Acacia hammondii|-15.71385|136.79829|2003-10-01
Acacia hammondii|-15.71524|134.53452|1977-07-01
Acacia hammondii|-15.74135|136.66626|--01
