scientific_name|lat|lng|occurrence_date
Acacia inaequilatera|-21.8652545538|131.201264592|1986-05-01
Acacia inaequilatera|-21.99305556|118.4625|--01
Acacia inaequilatera|-22.6925|115.29055556|1905-10-01
Acacia inaequilatera|-22.67555556|118.30333333|--01
Acacia inaequilatera|-18.03999|129.10682|1993-06-01
Acacia inaequilatera|-20.4986|129.16794|1980-07-01
Acacia inaequilatera|-20.56526|130.36794|1976-05-01
Acacia inaequilatera|-20.56527|130.3346|1984-12-01
Acacia inaequilatera|-20.96526|130.41794|1993-07-01
Acacia inaequilatera|-21.03803|130.49127|1994-06-01
Acacia inaequilatera|-21.11523|134.48457|1954-07-01
Acacia inaequilatera|-21.16525|132.25125|1984-08-01
Acacia inaequilatera|-21.19855|136.43455|1979-08-01
Acacia inaequilatera|-21.21521|136.43455|1956-10-01
Acacia inaequilatera|-21.44858|132.78458|1958-08-01
Acacia inaequilatera|-21.51526|130.9846|1973-07-01
Acacia inaequilatera|-21.53192|130.98459|1970-05-01
Acacia inaequilatera|-21.70246|132.99546|--01
Acacia inaequilatera|-21.74858|131.75126|1975-04-01
Acacia inaequilatera|-21.86526|131.20127|1986-05-01
Acacia inaequilatera|-21.91525|131.25127|1980-07-01
Acacia inaequilatera|-21.99859|130.41795|1957-06-01
Acacia inaequilatera|-22.18192|131.5346|1958-04-01
Acacia inaequilatera|-22.7131|130.8147|2002-05-01
Acacia inaequilatera|-22.7925|130.24472|1997-04-01
Acacia inaequilatera|-22.8258|131.3919|2005-05-01
Acacia inaequilatera|-23.21527|130.08462|1986-05-01
Acacia inaequilatera|-23.24859|132.01795|1957-06-01
Acacia inaequilatera|-23.275|132.7531|1999-09-01
Acacia inaequilatera|-23.29859|131.36795|1990-08-01
Acacia inaequilatera|-23.33193|130.33462|1964-03-01
Acacia inaequilatera|-23.4986|129.33463|1964-03-01
Acacia inaequilatera|-23.54448|129.34419|--01
Acacia inaequilatera|-24.63193|129.45131|1970-09-01
Acacia inaequilatera|-24.63194|129.48464|1970-10-01
Acacia inaequilatera|-25.18193|129.91799|1971-09-01
Acacia inaequilatera|-25.28193|130.71798|1988-05-01
Acacia inaequilatera|-25.33193|130.75131|1971-09-01
Acacia inaequilatera|-23.3167|129.4333|1999-11-01
Acacia inaequilatera|-23.4147|130.0858|2003-08-01
Acacia inaequilatera|-21.8639|132.0925|2005-06-01
