scientific_name|lat|lng|occurrence_date
Acacia extensa|-33.77068|115.43217|1993-01-01
Acacia extensa|-33.73861|115.32083|1993-01-01
Acacia extensa|-33.66775|115.5863|1993-01-01
Acacia extensa|-33.57733|115.5453|1993-01-01
Acacia extensa|-33.70134|115.54995|1993-01-01
Acacia extensa|-33.57878|115.54542|1993-01-01
Acacia extensa|-33.57683|115.69028|1993-01-01
Acacia extensa|-33.68677|115.55844|1993-01-01
Acacia extensa|-33.57675|115.68872|1993-01-01
Acacia extensa|-33.57283|115.54653|1993-01-01
Acacia extensa|-33.73727|115.32883|1993-01-01
Acacia extensa|-33.73916|115.32305|1993-01-01
Acacia extensa|-33.70487|115.1838|1993-01-01
Acacia extensa|-33.73472|115.32583|1993-01-01
Acacia extensa|-33.69975|115.18295|1993-01-01
Acacia extensa|-33.64555|115.50612|1993-01-01
Acacia extensa|-33.47692|115.7607|1993-01-01
Acacia extensa|-33.62913|115.64612|1993-01-01
Acacia extensa|-33.8137|115.2212|1993-01-01
Acacia extensa|-33.798|115.28846|1993-01-01
Acacia extensa|-33.63697|115.6512|1993-01-01
Acacia extensa|-33.08455|115.7732|1993-01-01
Acacia extensa|-33.73756|115.32142|1993-01-01
Acacia extensa|-33.09288|115.78245|1993-01-01
Acacia extensa|-33.74083|115.32305|1993-01-01
Acacia extensa|-33.53808|115.7335|1993-01-01
Acacia extensa|-33.70625|115.18737|1993-01-01
Acacia extensa|-33.74083|115.3225|1993-01-01
Acacia extensa|-33.66736|115.58233|1993-01-01
Acacia extensa|-33.70592|115.18695|1993-01-01
Acacia extensa|-31.91138889|116.14138889|1840-04-01
Acacia extensa|-34.945|117.84805556|1981-09-01
Acacia extensa|-34.7075|117.58833333|1982-09-01
Acacia extensa|-34.33611111|116.32916667|1968-11-01
Acacia extensa|-33.60333333|116.61027778|1986-09-01
