scientific_name|lat|lng|occurrence_date
Acacia granitica|-29.34380459747|152.83312095918|1997-10-01
Acacia granitica|-29.333887878719|152.84240725799|1997-10-01
Acacia granitica|-29.379674882581|152.94598227744|1997-02-01
Acacia granitica|-29.377291927574|152.94538587183|1997-02-01
Acacia granitica|-29.451387196354|152.7569458099|1994-08-01
Acacia granitica|-29.169549123903|152.78918363748|1984-06-01
Acacia granitica|-29.210800856255|151.74904947537|1989-04-01
Acacia granitica|-29.205453862657|151.75631464043|1989-04-01
Acacia granitica|-29.521652636134|152.87823410024|2007-11-01
Acacia granitica|-28.488337409255|152.09167827875|2002-07-01
Acacia granitica|-29.892875|151.08935|2012-03-01
Acacia granitica|-29.894217|151.086614|2012-03-01
Acacia granitica|-29.891269|151.072956|2012-03-01
Acacia granitica|-29.182240854327|152.82824059071|1984-06-01
Acacia granitica|-29.21289401805|152.80349821198|1984-06-01
Acacia granitica|-29.183144734749|152.82926759201|1984-06-01
Acacia granitica|-29.182240854327|152.82824059071|1984-06-01
Acacia granitica|-29.169549123903|152.78918363748|1984-06-01
Acacia granitica|-29.183144734749|152.82926759201|1984-06-01
Acacia granitica|-29.21289401805|152.80349821198|1984-06-01
