scientific_name|lat|lng|occurrence_date
Abrus precatorius subsp. precatorius|-10.98664|132.8273|1995-04-01
Abrus precatorius subsp. precatorius|-11.01169|132.57596|--01
Abrus precatorius subsp. precatorius|-11.01586|136.74713|1993-07-01
Abrus precatorius subsp. precatorius|-11.01964|132.56349|2009-09-01
Abrus precatorius subsp. precatorius|-11.04589|132.56476|--01
Abrus precatorius subsp. precatorius|-11.0564|132.98369|1995-04-01
Abrus precatorius subsp. precatorius|-11.08189|132.98446|--01
Abrus precatorius subsp. precatorius|-11.12419|132.34093|2005-01-01
Abrus precatorius subsp. precatorius|-11.13258|132.14677|--01
Abrus precatorius subsp. precatorius|-11.13298|132.19077|--01
Abrus precatorius subsp. precatorius|-11.13478|132.18617|--01
Abrus precatorius subsp. precatorius|-11.14522|132.19086|2006-04-01
Abrus precatorius subsp. precatorius|-11.14809|132.57486|--01
Abrus precatorius subsp. precatorius|-11.14836|131.48362|1999-06-01
Abrus precatorius subsp. precatorius|-11.1486|132.15119|1988-03-01
Abrus precatorius subsp. precatorius|-11.15428|132.14567|--01
Abrus precatorius subsp. precatorius|-11.16009|132.49236|--01
Abrus precatorius subsp. precatorius|-11.16139|132.49057|2001-11-01
Abrus precatorius subsp. precatorius|-11.1819|136.71785|1972-09-01
Abrus precatorius subsp. precatorius|-11.18304|132.22805|2004-08-01
Abrus precatorius subsp. precatorius|-11.1841|130.379|--01
Abrus precatorius subsp. precatorius|-11.1929|130.4294|--01
Abrus precatorius subsp. precatorius|-11.23885|132.37801|2005-01-01
Abrus precatorius subsp. precatorius|-11.23902|132.37796|2005-01-01
Abrus precatorius subsp. precatorius|-11.27889|131.16333|2000-04-01
Abrus precatorius subsp. precatorius|-11.2789|131.1632|2000-04-01
Abrus precatorius subsp. precatorius|-11.28254|131.85358|2004-11-01
Abrus precatorius subsp. precatorius|-11.28649|130.5196|--01
Abrus precatorius subsp. precatorius|-11.2875|131.1725|2000-04-01
Abrus precatorius subsp. precatorius|-11.29944|131.43028|2000-04-01
Abrus precatorius subsp. precatorius|-11.30199|132.39507|--01
Abrus precatorius subsp. precatorius|-11.31667|131.2|2000-04-01
Abrus precatorius subsp. precatorius|-11.32011|131.17753|2000-04-01
Abrus precatorius subsp. precatorius|-11.32028|131.17861|2000-04-01
Abrus precatorius subsp. precatorius|-11.32056|130.65639|2000-04-01
Abrus precatorius subsp. precatorius|-11.32072|131.04195|2000-04-01
Abrus precatorius subsp. precatorius|-11.33449|132.49727|--01
Abrus precatorius subsp. precatorius|-11.34438|131.45328|--01
Abrus precatorius subsp. precatorius|-11.34819|130.65089|--01
Abrus precatorius subsp. precatorius|-11.36208|132.15277|--01
Abrus precatorius subsp. precatorius|-11.37139|132.93936|--01
Abrus precatorius subsp. precatorius|-11.37191|130.65822|1999-06-01
Abrus precatorius subsp. precatorius|-11.37191|130.65823|1999-06-01
Abrus precatorius subsp. precatorius|-11.37222|131.00917|2000-04-01
Abrus precatorius subsp. precatorius|-11.37361|131.01167|2000-04-01
Abrus precatorius subsp. precatorius|-11.38159|130.65939|--01
Abrus precatorius subsp. precatorius|-11.38361|130.2397|--01
Abrus precatorius subsp. precatorius|-11.3876|130.36439|--01
Abrus precatorius subsp. precatorius|-11.38972|131.02639|2000-04-01
Abrus precatorius subsp. precatorius|-11.39748|131.48118|--01
Abrus precatorius subsp. precatorius|-11.3982|131.17723|2000-04-01
Abrus precatorius subsp. precatorius|-11.39895|131.48435|1999-06-01
Abrus precatorius subsp. precatorius|-11.39993|131.48381|2000-08-01
Abrus precatorius subsp. precatorius|-11.40012|131.48345|1999-06-01
Abrus precatorius subsp. precatorius|-11.40528|131.02861|2000-04-01
Abrus precatorius subsp. precatorius|-11.40586|130.23112|1999-05-01
Abrus precatorius subsp. precatorius|-11.40615|130.23111|1999-05-01
Abrus precatorius subsp. precatorius|-11.4072|130.41669|--01
Abrus precatorius subsp. precatorius|-11.41528|130.65121|1966-01-01
Abrus precatorius subsp. precatorius|-11.41588|131.21108|--01
Abrus precatorius subsp. precatorius|-11.42059|130.63669|--01
Abrus precatorius subsp. precatorius|-11.42219|130.67058|--01
Abrus precatorius subsp. precatorius|-11.4225|130.712|2000-04-01
Abrus precatorius subsp. precatorius|-11.4245|130.40939|--01
Abrus precatorius subsp. precatorius|-11.42699|130.61198|--01
Abrus precatorius subsp. precatorius|-11.42979|130.59278|--01
