scientific_name|lat|lng|occurrence_date
Acacia difformis|-35.863771886468|146.44091453384|2000-09-01
Acacia difformis|-34.353084412595|147.42135765464|1996-04-01
Acacia difformis|-34.362972169492|147.43065084874|1996-04-01
Acacia difformis|-34.379674649836|147.42529778013|1996-04-01
Acacia difformis|-34.353529694155|147.4229909424|1996-04-01
Acacia difformis|-34.354874878553|147.42517248053|1996-04-01
Acacia difformis|-34.365629014519|147.4442585497|1996-04-01
Acacia difformis|-34.385466778177|147.44490720031|1996-04-01
Acacia difformis|-32.334883199205|149.79410192165|2005-04-01
Acacia difformis|-34.296823225615|146.79570944915|1987-10-01
Acacia difformis|-34.296823225615|146.79570944915|1995-08-01
Acacia difformis|-34.014677444611|147.08880966266|1995-10-01
Acacia difformis|-30.945220947266|149.10467529297|2006-02-01
Acacia difformis|-33.960750579834|147.27114868164|2007-10-01
Acacia difformis|-34.153198242188|147.38317871094|2007-10-01
Acacia difformis|-33.69714160315|148.18637622329|2008-09-01
Acacia difformis|-32.365980782262|148.49654817073|1967-01-01
Acacia difformis|-34.014678221859|147.08772661912|1982-12-01
Acacia difformis|-35.27629684722|147.07257197482|1988-01-01
Acacia difformis|-32.807855807296|146.94659154485|1967-01-01
Acacia difformis|-33.983955887802|147.14832367448|1967-01-01
Acacia difformis|-34.020087969456|147.08989841022|1967-01-01
Acacia difformis|-34.372914860079|147.42417598795|1967-01-01
Acacia difformis|-33.986666696215|147.14399763132|1991-10-01
Acacia difformis|-33.976870805701|145.85034496011|1991-10-01
Acacia difformis|-33.968613030613|146.84304329351|1991-10-01
Acacia difformis|-33.228004098736|146.77139854226|1991-10-01
Acacia difformis|-32.632590767826|147.26225575168|1988-05-01
