scientific_name|lat|lng|occurrence_date
Acacia fimbriata|-35.277|149.109|2001-09-01
Acacia fimbriata|-30.813952447887|151.81579027411|2002-04-01
Acacia fimbriata|-28.909473340203|152.43171261652|2002-05-01
Acacia fimbriata|-28.896195744625|152.49742615708|2002-05-01
Acacia fimbriata|-30.07840163051|153.1919640282|2002-06-01
Acacia fimbriata|-29.839715970081|152.81884570354|2003-01-01
Acacia fimbriata|-29.839265441251|152.81936409703|2003-01-01
Acacia fimbriata|-36.270662901101|149.32213432105|2002-10-01
Acacia fimbriata|-33.934177074759|151.24992852009|2002-11-01
Acacia fimbriata|-30.815931757107|152.7124918997|2002-02-01
Acacia fimbriata|-30.884225534342|152.80174016685|2002-06-01
Acacia fimbriata|-30.606442247502|152.94940339205|2002-04-01
Acacia fimbriata|-30.608245740104|152.94627270992|2002-04-01
Acacia fimbriata|-30.828230187936|152.86842977357|2002-05-01
Acacia fimbriata|-30.837448598578|152.85661104574|2002-06-01
Acacia fimbriata|-30.845750098526|152.84112074966|2002-06-01
Acacia fimbriata|-30.861380962447|152.84306141917|2002-06-01
Acacia fimbriata|-30.001119893098|151.47489997534|1983-01-01
Acacia fimbriata|-30.376309021934|153.09366989938|2001-10-01
Acacia fimbriata|-33.672521292356|151.12915755674|2003-08-01
Acacia fimbriata|-37.103185825695|149.86823295179|2004-01-01
Acacia fimbriata|-34.04304327224|151.06469995264|2003-03-01
Acacia fimbriata|-34.094240869527|150.737608695|2003-03-01
Acacia fimbriata|-34.094196780013|150.73423943825|2003-03-01
Acacia fimbriata|-34.098217251559|150.73713434674|2003-03-01
Acacia fimbriata|-34.101814162839|150.73612813305|2003-03-01
Acacia fimbriata|-34.105411060485|150.73512182571|2003-03-01
Acacia fimbriata|-34.109274665238|150.73488874078|2003-03-01
Acacia fimbriata|-34.120809110189|150.73651073142|2003-03-01
Acacia fimbriata|-31.240168055543|152.95333222641|2004-05-01
Acacia fimbriata|-30.353752485627|153.08844571756|2004-09-01
Acacia fimbriata|-32.723064170742|151.4953809573|2004-07-01
Acacia fimbriata|-33.934177075268|151.24992850398|2002-11-01
Acacia fimbriata|-32.717781155999|151.50613909931|2003-07-01
Acacia fimbriata|-32.075909730241|152.43843111455|2003-12-01
Acacia fimbriata|-32.417443513986|152.20235282044|2004-06-01
Acacia fimbriata|-33.735222441731|150.79255882147|2003-05-01
Acacia fimbriata|-29.417024753268|152.72298894859|2004-07-01
Acacia fimbriata|-29.428306329339|152.72295834095|2004-07-01
Acacia fimbriata|-29.410276825918|152.73331506591|2004-07-01
Acacia fimbriata|-29.419270253317|152.71782849665|2004-07-01
Acacia fimbriata|-29.421526568306|152.71782226194|2004-07-01
Acacia fimbriata|-33.719083912648|151.12535294384|2005-02-01
Acacia fimbriata|-33.7818498225|150.68017771539|2004-09-01
Acacia fimbriata|-29.85878944397|152.89993286133|2006-01-01
Acacia fimbriata|-33.813435187756|151.1632671939|2006-03-01
Acacia fimbriata|-32.818323207314|151.62195546878|2005-06-01
Acacia fimbriata|-31.143219030534|152.8216599318|2006-04-01
Acacia fimbriata|-30.777689825024|151.89330144632|1997-10-01
Acacia fimbriata|-29.756473375426|152.03811318394|1997-09-01
Acacia fimbriata|-30.786847002609|152.15029065172|1997-04-01
Acacia fimbriata|-29.923279377749|152.1488846647|1998-03-01
Acacia fimbriata|-30.31106640996|152.25738827791|1998-02-01
Acacia fimbriata|-30.286714987863|152.25965134201|1998-02-01
Acacia fimbriata|-29.919850356934|152.52862439226|1998-03-01
Acacia fimbriata|-29.926409963905|152.53081062559|1998-03-01
Acacia fimbriata|-29.937010569696|152.54273886667|1998-03-01
Acacia fimbriata|-29.948400941113|152.54315308827|1998-03-01
Acacia fimbriata|-29.962827286028|152.54727428083|1998-03-01
Acacia fimbriata|-29.945308433518|152.55454517927|1998-03-01
Acacia fimbriata|-29.935351019978|152.56433963163|1998-03-01
Acacia fimbriata|-29.921502984326|152.56574673874|1998-03-01
Acacia fimbriata|-29.931430221593|152.56581761385|1998-03-01
Acacia fimbriata|-29.91934996576|152.57244848913|1998-03-01
Acacia fimbriata|-29.923646653673|152.58119486841|1998-03-01
Acacia fimbriata|-29.944213260815|152.58393765144|1998-03-01
Acacia fimbriata|-29.93209789941|152.58827755455|1998-03-01
Acacia fimbriata|-29.952464653385|152.59064974833|1998-02-01
Acacia fimbriata|-29.938927195926|152.60222751456|1998-03-01
Acacia fimbriata|-29.939999188664|152.60458576848|1998-03-01
Acacia fimbriata|-29.944364445659|152.61590494735|1998-03-01
Acacia fimbriata|-30.098526624623|152.70992028565|1998-02-01
Acacia fimbriata|-30.077878051074|152.76362619369|1998-02-01
Acacia fimbriata|-30.071572561045|152.77017786517|1998-02-01
Acacia fimbriata|-30.102258191799|152.77166373368|1998-02-01
Acacia fimbriata|-30.043583291273|152.77283569217|1998-02-01
Acacia fimbriata|-30.028260654367|152.77338919717|1998-02-01
Acacia fimbriata|-30.076544064607|152.77483566918|1998-02-01
Acacia fimbriata|-30.079254924002|152.77690482862|1998-02-01
Acacia fimbriata|-30.104525835481|152.77840495627|1998-02-01
Acacia fimbriata|-30.040910652139|152.78269566026|1998-02-01
Acacia fimbriata|-30.055814444939|152.79096236479|1998-02-01
Acacia fimbriata|-30.059426685573|152.7925109409|1998-02-01
Acacia fimbriata|-29.954736403545|152.36653283526|1997-10-01
Acacia fimbriata|-31.16235068099|152.6825963581|1997-11-01
Acacia fimbriata|-28.660837731483|152.73494812741|1997-10-01
Acacia fimbriata|-29.002478361784|152.73613460785|1997-09-01
Acacia fimbriata|-30.860758844471|152.79786608234|1997-12-01
Acacia fimbriata|-29.234898191805|152.91459084486|1997-10-01
Acacia fimbriata|-30.173654831569|152.96676349347|1997-03-01
Acacia fimbriata|-29.654163198855|151.80000208539|1993-01-01
Acacia fimbriata|-29.641664540967|151.83333103488|1993-01-01
Acacia fimbriata|-29.5958290201|151.92500358214|1993-01-01
Acacia fimbriata|-29.405011242708|151.41845263898|1998-04-01
Acacia fimbriata|-29.416363546407|151.43147941442|1998-04-01
Acacia fimbriata|-29.424119731144|151.4380393587|1998-04-01
Acacia fimbriata|-29.390406894447|151.59872131707|1998-04-01
Acacia fimbriata|-29.431282947462|151.81196127752|1998-04-01
Acacia fimbriata|-29.832634088312|151.96596838507|1994-11-01
Acacia fimbriata|-29.826342015244|151.96913800726|1994-11-01
Acacia fimbriata|-29.828617212448|151.97159857814|1994-11-01
Acacia fimbriata|-29.822760884777|151.97279694102|1994-11-01
Acacia fimbriata|-29.827276589039|151.97326823495|1994-11-01
Acacia fimbriata|-29.690070099724|152.09145785975|1994-08-01
Acacia fimbriata|-29.642758115286|152.54231819208|1994-07-01
Acacia fimbriata|-28.889437747484|152.39079884595|1994-08-01
Acacia fimbriata|-29.657087091132|152.51125509202|1994-08-01
Acacia fimbriata|-29.388122845968|152.94641065217|1994-08-01
Acacia fimbriata|-29.393541149266|152.95465276314|1994-08-01
Acacia fimbriata|-29.99212266875|152.57493615303|1992-08-01
Acacia fimbriata|-29.834421411119|152.6532379882|1993-05-01
Acacia fimbriata|-29.809096459476|152.63262853964|1993-06-01
Acacia fimbriata|-29.797696163287|153.21729418078|1984-06-01
Acacia fimbriata|-29.642009915815|151.83156057243|1993-04-01
Acacia fimbriata|-29.69009838747|152.09559186504|1993-04-01
Acacia fimbriata|-30.059351909798|152.45223288338|1993-04-01
Acacia fimbriata|-28.829327161911|152.47724789788|1993-03-01
Acacia fimbriata|-30.873208425407|152.70290615325|1993-03-01
Acacia fimbriata|-29.159651684789|152.80976929128|1993-03-01
Acacia fimbriata|-29.701577985902|152.59063724604|1993-01-01
Acacia fimbriata|-29.715146669251|152.60092095266|1993-01-01
Acacia fimbriata|-29.716960930984|152.60401545737|1993-01-01
Acacia fimbriata|-29.820799315348|152.62223613184|1993-12-01
Acacia fimbriata|-29.826219992838|152.62428578214|1993-12-01
Acacia fimbriata|-29.813597212009|152.62847253501|1993-12-01
Acacia fimbriata|-30.196365864653|152.67794830585|1993-01-01
Acacia fimbriata|-30.143508985742|152.95223705411|1993-11-01
Acacia fimbriata|-29.976737101359|152.56152625044|1992-12-01
Acacia fimbriata|-29.977677001665|152.57292451227|1992-12-01
Acacia fimbriata|-30.006561598114|152.57487461492|1993-01-01
Acacia fimbriata|-30.004756733684|152.57488230963|1993-01-01
Acacia fimbriata|-30.037293589422|152.59030151648|1993-01-01
Acacia fimbriata|-29.979579042692|152.60401443748|1992-12-01
Acacia fimbriata|-28.933618990884|152.62549822445|1992-12-01
Acacia fimbriata|-29.193864303726|152.75724695213|1993-02-01
Acacia fimbriata|-30.132503936126|152.77989979881|1993-01-01
Acacia fimbriata|-29.251699398489|152.80033652662|1992-12-01
Acacia fimbriata|-30.591977927733|152.9029941281|1993-03-01
Acacia fimbriata|-30.08120568789|153.10688035336|1992-11-01
Acacia fimbriata|-29.858261445414|153.14495026632|1993-03-01
Acacia fimbriata|-33.769443511963|150.99560546875|2005-12-01
Acacia fimbriata|-32.724201202393|151.50582885742|2006-10-01
Acacia fimbriata|-32.724201202393|151.50582885742|2006-11-01
Acacia fimbriata|-34.335412170562|150.90229835151|2006-03-01
Acacia fimbriata|-31.587927287107|152.83461525988|2005-01-01
Acacia fimbriata|-31.443727722584|152.88090067216|2004-07-01
Acacia fimbriata|-31.449102366698|152.87792595744|2004-07-01
Acacia fimbriata|-31.50491208348|152.74190143756|2004-04-01
Acacia fimbriata|-31.491558092537|152.72845016608|2005-01-01
Acacia fimbriata|-31.47234602717|152.71050434527|2004-05-01
Acacia fimbriata|-31.496752413921|152.73148880287|2004-11-01
Acacia fimbriata|-30.7107|152.881|2004-04-01
Acacia fimbriata|-31.000733378451|152.85594829817|2004-10-01
Acacia fimbriata|-30.588397889267|152.95827856994|1999-01-01
Acacia fimbriata|-29.635545401476|152.54441692168|1999-05-01
Acacia fimbriata|-29.937577045488|152.98375269968|1991-10-01
Acacia fimbriata|-29.817332317312|152.91541456498|1991-10-01
Acacia fimbriata|-29.782446518233|153.1507793973|1991-10-01
Acacia fimbriata|-30.601927563248|152.94262506528|1999-10-01
Acacia fimbriata|-29.890117536736|153.09709578847|1995-02-01
Acacia fimbriata|-29.917416288624|153.09841722656|1995-02-01
Acacia fimbriata|-29.895304029033|153.10072591095|1995-02-01
Acacia fimbriata|-29.876329322701|153.12711323973|1995-03-01
Acacia fimbriata|-29.941971019563|153.13989036034|1995-02-01
Acacia fimbriata|-29.910609246751|153.14088241097|1995-02-01
Acacia fimbriata|-29.939257458161|153.14558563978|1995-01-01
Acacia fimbriata|-29.943317968565|153.14610967158|1995-01-01
Acacia fimbriata|-29.908119516604|153.14813001941|1995-02-01
Acacia fimbriata|-29.938798914689|153.15206116442|1995-01-01
Acacia fimbriata|-29.954366085979|153.15234393627|1995-01-01
Acacia fimbriata|-29.9277388877|153.15618865326|1995-02-01
Acacia fimbriata|-29.939695916054|153.15672542829|1995-01-01
Acacia fimbriata|-29.928863874165|153.1587806289|1995-02-01
Acacia fimbriata|-29.906299088391|153.16133446567|1995-02-01
Acacia fimbriata|-32.720176696777|152.1022644043|2008-01-01
Acacia fimbriata|-28.834348678589|153.32386779785|2007-05-01
Acacia fimbriata|-31.384006500244|152.80958557129|2007-11-01
Acacia fimbriata|-33.691986083984|150.94525146484|2006-11-01
Acacia fimbriata|-33.776634216309|150.82600402832|2006-11-01
Acacia fimbriata|-33.71858215332|151.12516784668|2007-02-01
Acacia fimbriata|-33.634838104248|150.79006958008|2007-03-01
Acacia fimbriata|-32.963414460181|151.69460123705|2006-10-01
Acacia fimbriata|-31.451346814987|152.82213124394|2007-02-01
Acacia fimbriata|-31.377794777828|152.80965010141|2007-02-01
Acacia fimbriata|-31.296602913519|152.81821949272|2007-02-01
Acacia fimbriata|-31.265020285816|152.81617925675|2007-02-01
Acacia fimbriata|-31.210890793469|152.82153306116|2007-02-01
Acacia fimbriata|-29.959349871279|153.13369626368|2007-02-01
Acacia fimbriata|-33.589912743629|150.62209016622|2001-05-01
Acacia fimbriata|-33.165596008301|151.53207397461|2007-01-01
Acacia fimbriata|-33.653987884521|151.12455749512|2007-11-01
Acacia fimbriata|-29.520612716675|151.39074707031|2006-02-01
Acacia fimbriata|-33.808090209961|150.65380859375|2008-05-01
Acacia fimbriata|-33.25813293457|151.3291015625|2008-04-01
Acacia fimbriata|-33.450481414795|151.38200378418|2008-07-01
Acacia fimbriata|-29.203610861723|151.75222255084|1989-04-01
Acacia fimbriata|-29.354689391686|151.89666172522|2001-03-01
Acacia fimbriata|-30.58388665719|152.96036647664|1999-01-01
Acacia fimbriata|-33.711139678955|150.8737487793|2008-09-01
Acacia fimbriata|-33.656105041504|150.85076904297|2007-09-01
Acacia fimbriata|-33.645275115967|150.73538208008|2007-11-01
Acacia fimbriata|-34.017211914062|151.20460510254|2008-09-01
Acacia fimbriata|-34.904895782471|150.06881713867|2008-08-01
Acacia fimbriata|-31.715015411377|152.71368408203|2008-07-01
Acacia fimbriata|-31.674209594727|152.73962402344|2008-07-01
Acacia fimbriata|-31.744922637939|152.69006347656|2008-08-01
Acacia fimbriata|-31.677934646606|152.7393951416|2009-02-01
Acacia fimbriata|-31.473983764648|152.70179748535|2008-10-01
Acacia fimbriata|-32.784065246582|151.63203430176|2007-10-01
Acacia fimbriata|-32.755332946777|151.64421081543|2008-11-01
Acacia fimbriata|-32.880672454834|151.64125061035|2008-09-01
Acacia fimbriata|-30.728139877319|152.91638183594|2008-09-01
Acacia fimbriata|-33.718613031557|151.12522290045|2006-02-01
Acacia fimbriata|-33.618521092202|150.93572607423|2007-10-01
Acacia fimbriata|-33.826465040534|151.06826619272|2007-10-01
Acacia fimbriata|-34.002865857987|150.72170756421|2008-03-01
Acacia fimbriata|-33.674880178585|151.12415592807|2003-08-01
Acacia fimbriata|-33.604818467848|151.14237893784|2000-07-01
Acacia fimbriata|-33.435043334961|151.22564697266|2006-11-01
Acacia fimbriata|-33.003715515137|151.51626586914|2006-10-01
Acacia fimbriata|-32.982978820801|151.67713928223|2007-06-01
Acacia fimbriata|-34.011817932129|151.05230712891|2007-06-01
Acacia fimbriata|-33.881229400635|151.06050109863|2007-02-01
Acacia fimbriata|-34.257411956787|150.56590270996|2008-01-01
Acacia fimbriata|-33.563545227051|150.94081115723|2008-06-01
Acacia fimbriata|-33.518676757812|150.95079040527|2008-08-01
Acacia fimbriata|-32.75913139919|151.47363943363|2003-05-01
Acacia fimbriata|-32.769004826969|151.48604662628|2003-05-01
Acacia fimbriata|-33.985137939453|150.84202575684|2009-06-01
Acacia fimbriata|-33.795301526961|151.12671676361|2007-09-01
Acacia fimbriata|-33.625141143799|151.15142822266|2009-06-01
Acacia fimbriata|-33.235572814941|151.41986083984|2008-04-01
Acacia fimbriata|-33.580921173096|150.68627929688|2008-09-01
Acacia fimbriata|-29.870384575144|152.8274365957|2007-03-01
Acacia fimbriata|-29.67989876914|152.68599464297|2007-08-01
Acacia fimbriata|-29.696766006406|152.66735643664|2007-08-01
Acacia fimbriata|-30.855474472046|151.9041595459|2009-05-01
Acacia fimbriata|-30.808252334595|151.90666198731|2009-05-01
