scientific_name|lat|lng|occurrence_date
Abildgaardia ovata|-31.110993025414|152.87044297294|2005-01-01
Abildgaardia ovata|-31.054350992888|153.06252867344|2007-03-01
Abildgaardia ovata|-31.054305882406|153.06251816311|2007-03-01
Abildgaardia ovata|-31.052573727671|153.06193011482|2007-03-01
Abildgaardia ovata|-31.051391840042|153.06163589514|2007-03-01
Abildgaardia ovata|-31.074702528179|153.05257259139|2007-03-01
Abildgaardia ovata|-31.074549161352|153.0525096087|2007-03-01
Abildgaardia ovata|-31.067672718219|153.05454987804|2007-03-01
Abildgaardia ovata|-30.909040038093|153.08075815084|2007-03-01
Abildgaardia ovata|-30.908976698208|153.08104065149|2007-03-01
Abildgaardia ovata|-30.911132236264|153.08267503777|2007-03-01
Abildgaardia ovata|-30.912123486551|153.08470615797|2007-03-01
Abildgaardia ovata|-30.911284517358|153.08440192795|2007-03-01
Abildgaardia ovata|-30.922228836692|153.08584543269|2007-05-01
Abildgaardia ovata|-30.921759374831|153.08622180195|2007-05-01
Abildgaardia ovata|-30.921605978852|153.08622166436|2007-05-01
Abildgaardia ovata|-30.880457838056|153.07454074856|2007-05-01
Abildgaardia ovata|-30.880593170271|153.07457223895|2007-05-01
Abildgaardia ovata|-31.313962232874|152.97322184878|2007-05-01
Abildgaardia ovata|-29.748650885879|152.64008867387|1997-11-01
Abildgaardia ovata|-29.74534531343|152.7786820163|1997-11-01
Abildgaardia ovata|-29.511765737906|152.93705932142|1997-10-01
Abildgaardia ovata|-29.822824211762|153.29083272896|1984-04-01
Abildgaardia ovata|-30.995331770813|152.50875449155|2000-02-01
Abildgaardia ovata|-31.042563920983|152.59915889275|2000-03-01
Abildgaardia ovata|-31.446325000901|152.92754072086|2009-01-01
Abildgaardia ovata|-31.437535234953|152.92445365165|2009-01-01
Abildgaardia ovata|-31.436497651572|152.92447553011|2009-01-01
Abildgaardia ovata|-31.056931810044|153.06210063534|1992-12-01
Abildgaardia ovata|-28.999999883827|152.91067789953|1993-03-01
