scientific_name|lat|lng|occurrence_date
Acacia abrupta|-26.6|119.352777778|2007-07-01
Acacia abrupta|-22.58193|129.31796|1992-10-01
Acacia abrupta|-22.95861|129.79805|1997-04-01
Acacia abrupta|-23.73192|130.95128|1988-05-01
Acacia abrupta|-23.7908|130.1506|2003-08-01
Acacia abrupta|-23.83192|131.31795|1959-06-01
Acacia abrupta|-24.1192|130.8031|2005-09-01
Acacia abrupta|-24.1585|131.413|--01
Acacia abrupta|-24.28057|131.64139|--01
Acacia abrupta|-24.28192|131.58461|1981-07-01
Acacia abrupta|-24.28192|131.63462|1988-08-01
Acacia abrupta|-24.30029|131.73215|--01
Acacia abrupta|-24.30093|131.72942|--01
Acacia abrupta|-24.30137|131.6255|--01
Acacia abrupta|-24.3015|131.6255|1998-07-01
Acacia abrupta|-24.30186|131.72839|--01
Acacia abrupta|-24.4514|129.2894|2005-09-01
Acacia abrupta|-24.5986|130.16798|1973-08-01
Acacia abrupta|-24.64861|129.01798|1970-10-01
Acacia abrupta|-24.6986|129.58464|1972-04-01
Acacia abrupta|-24.71528|129.28465|1983-03-01
Acacia abrupta|-24.84862|129.05131|1983-06-01
Acacia abrupta|-24.88194|129.23464|1979-10-01
Acacia abrupta|-24.88194|129.25132|1979-11-01
Acacia abrupta|-24.88194|129.26799|1971-09-01
Acacia abrupta|-24.88441|129.24852|2000-08-01
Acacia abrupta|-24.89861|129.25131|1985-05-01
Acacia abrupta|-24.91528|129.26798|1988-04-01
Acacia abrupta|-25.06527|130.10131|1973-08-01
Acacia abrupta|-25.08193|130.10131|1973-08-01
Acacia abrupta|-25.08193|130.13464|1973-08-01
Acacia abrupta|-25.0986|130.55131|1974-09-01
Acacia abrupta|-25.2163|131.3533|2002-02-01
Acacia abrupta|-25.3486|131.18463|1988-08-01
