scientific_name|lat|lng|occurrence_date
Acacia drepanocarpa subsp. latifolia|-18.3319199608|130.667917678|1952-06-01
Acacia drepanocarpa subsp. latifolia|-19.975|136.56666667|1960-06-01
Acacia drepanocarpa subsp. drepanocarpa|-16.52065|136.18199|--01
Acacia drepanocarpa subsp. drepanocarpa|-16.60253|136.18554|--01
Acacia drepanocarpa subsp. drepanocarpa|-16.60747|136.18905|--01
Acacia drepanocarpa subsp. drepanocarpa|-16.61522|137.7345|1987-06-01
Acacia drepanocarpa subsp. drepanocarpa|-16.66523|135.85119|1976-05-01
Acacia drepanocarpa subsp. drepanocarpa|-17.51522|137.61785|1973-06-01
Acacia drepanocarpa subsp. drepanocarpa|-17.54855|137.56785|1973-05-01
Acacia drepanocarpa subsp. drepanocarpa|-17.76009|129.62773|--01
Acacia drepanocarpa subsp. drepanocarpa|-17.76849|129.74203|--01
Acacia drepanocarpa subsp. drepanocarpa|-17.91522|136.90119|1984-05-01
Acacia drepanocarpa subsp. drepanocarpa|-17.9554|129.95612|--01
Acacia drepanocarpa subsp. drepanocarpa|-18.27911|136.53452|1995-06-01
Acacia drepanocarpa subsp. drepanocarpa|-18.50633|136.95675|1993-10-01
Acacia drepanocarpa subsp. drepanocarpa|-18.95994|136.92897|1993-10-01
Acacia drepanocarpa subsp. drepanocarpa|-19.08188|137.11786|1948-06-01
Acacia drepanocarpa subsp. latifolia|-14.64859|132.11788|1989-08-01
Acacia drepanocarpa subsp. latifolia|-14.66525|132.05121|1968-03-01
Acacia drepanocarpa subsp. latifolia|-14.6683|132.6703|2008-09-01
Acacia drepanocarpa subsp. latifolia|-15.52993|131.13164|2001-05-01
Acacia drepanocarpa subsp. latifolia|-15.94857|134.78453|1977-07-01
Acacia drepanocarpa subsp. latifolia|-16.01524|134.78452|1977-07-01
Acacia drepanocarpa subsp. latifolia|-16.24857|133.33454|1955-03-01
Acacia drepanocarpa subsp. latifolia|-16.24857|133.33454|1969-05-01
Acacia drepanocarpa subsp. latifolia|-16.63524|133.38094|1993-01-01
Acacia drepanocarpa subsp. latifolia|-16.63524|133.38094|1993-05-01
Acacia drepanocarpa subsp. latifolia|-16.63524|133.38094|1993-08-01
Acacia drepanocarpa subsp. latifolia|-16.66525|131.7679|1952-06-01
Acacia drepanocarpa subsp. latifolia|-16.76525|132.56789|1978-05-01
Acacia drepanocarpa subsp. latifolia|-16.7667|132.6|2003-08-01
Acacia drepanocarpa subsp. latifolia|-17.46527|130.03457|1949-07-01
Acacia drepanocarpa subsp. latifolia|-17.88192|129.40125|1952-06-01
Acacia drepanocarpa subsp. latifolia|-18.10629|129.14603|--01
Acacia drepanocarpa subsp. latifolia|-18.21531|130.69301|--01
Acacia drepanocarpa subsp. latifolia|-18.21575|130.69121|--01
Acacia drepanocarpa subsp. latifolia|-18.21592|130.69452|--01
Acacia drepanocarpa subsp. latifolia|-18.21732|130.6933|2003-10-01
Acacia drepanocarpa subsp. latifolia|-18.21757|130.69375|--01
Acacia drepanocarpa subsp. latifolia|-18.21969|130.69432|--01
Acacia drepanocarpa subsp. latifolia|-18.33189|133.78455|1956-07-01
Acacia drepanocarpa subsp. latifolia|-18.33192|130.66792|1952-06-01
Acacia drepanocarpa subsp. latifolia|-18.33192|130.66792|1956-07-01
Acacia drepanocarpa subsp. latifolia|-18.3819|133.88454|1948-08-01
Acacia drepanocarpa subsp. latifolia|-18.54859|129.61793|1987-10-01
Acacia drepanocarpa subsp. latifolia|-18.6678|130.10375|1996-09-01
Acacia drepanocarpa subsp. latifolia|-18.68192|130.26792|1956-07-01
Acacia drepanocarpa subsp. latifolia|-18.8978|129.6975|2004-05-01
Acacia drepanocarpa subsp. latifolia|-18.9167|130.1417|2003-09-01
Acacia drepanocarpa subsp. latifolia|-18.94859|130.13459|1973-07-01
Acacia drepanocarpa subsp. latifolia|-18.9|129.7017|2004-05-01
Acacia drepanocarpa subsp. latifolia|-19.16527|129.78459|1978-10-01
Acacia drepanocarpa subsp. latifolia|-19.51499|129.14849|1996-06-01
Acacia drepanocarpa subsp. latifolia|-19.96522|136.5179|1960-06-01
