scientific_name|lat|lng|occurrence_date
Acacia falcata|-33.051408724881|150.82587998439|1988-03-01
Acacia falcata|-32.915696099802|150.80033860129|1988-03-01
Acacia falcata|-32.993593035445|150.87224327207|1988-03-01
Acacia falcata|-32.97055493355|150.89633217269|1988-03-01
Acacia falcata|-32.556891813505|151.23367824778|2002-10-01
Acacia falcata|-32.563208330602|151.22877240113|2002-10-01
Acacia falcata|-32.764039575071|151.64641670758|2002-11-01
Acacia falcata|-32.764651887432|151.646322038|2002-11-01
Acacia falcata|-32.75660132585|151.6491978441|2002-11-01
Acacia falcata|-32.711940943876|151.4054393396|2002-06-01
Acacia falcata|-32.707263699171|151.38529615566|2002-06-01
Acacia falcata|-32.557002586634|151.23001257308|2002-09-01
Acacia falcata|-31.228936475094|152.82149915664|2000-09-01
Acacia falcata|-33.494773141815|150.80947758231|2002-10-01
Acacia falcata|-33.632432897245|150.84372515502|2002-04-01
Acacia falcata|-33.714712114128|151.01862429666|2002-02-01
Acacia falcata|-33.879212277376|151.0429372219|2002-03-01
Acacia falcata|-33.430368952227|151.17568172478|2002-05-01
Acacia falcata|-33.734461916752|151.21999678338|2002-02-01
Acacia falcata|-32.825594229074|151.3302180615|2002-05-01
Acacia falcata|-33.275851102991|151.4161780134|2002-02-01
Acacia falcata|-33.274156930524|151.42479779475|2002-04-01
Acacia falcata|-33.240015919454|151.43506958559|2002-06-01
Acacia falcata|-33.093176949213|151.44839135056|2002-08-01
Acacia falcata|-33.268328970294|151.46355139269|2002-10-01
Acacia falcata|-32.945599972503|151.71625733838|2002-08-01
Acacia falcata|-32.536252273656|151.41332222925|2002-10-01
Acacia falcata|-32.281467370946|150.68521192303|2002-03-01
Acacia falcata|-32.88293555259|151.36976096219|2002-10-01
Acacia falcata|-30.07840163051|153.1919640282|2002-06-01
Acacia falcata|-34.537075870751|150.78252799171|2001-03-01
Acacia falcata|-34.545964276901|150.76812754068|2001-03-01
Acacia falcata|-34.576364357838|150.79138178948|2001-03-01
Acacia falcata|-34.526869449503|150.76469392824|2001-04-01
Acacia falcata|-34.473099447954|150.78446199345|2001-07-01
Acacia falcata|-33.653819801469|150.77849986891|2002-09-01
Acacia falcata|-33.810578860387|150.8473655837|2003-05-01
Acacia falcata|-33.807330023386|150.842046323|2002-08-01
Acacia falcata|-33.943046479435|150.88190026438|2002-12-01
Acacia falcata|-34.184634961082|150.84007551378|2003-07-01
Acacia falcata|-33.763308857224|150.88255552225|2003-06-01
Acacia falcata|-34.082519419822|150.82696036327|2002-08-01
Acacia falcata|-33.507256677713|150.68769637835|2000-07-01
Acacia falcata|-30.815931757107|152.7124918997|2002-02-01
Acacia falcata|-30.80825257343|152.70833318091|2002-02-01
