scientific_name|lat|lng|occurrence_date
Acacia ancistrophylla var. lissophylla|-33.08189|136.62809|2002-09-01
Acacia ancistrophylla var. lissophylla|-33.11176|136.85923|2002-10-01
Acacia ancistrophylla var. lissophylla|-33.16686|137.04745|2008-03-01
Acacia ancistrophylla var. lissophylla|-33.24124|137.06978|2008-05-01
Acacia ancistrophylla var. lissophylla|-33.17707|137.08725|2008-05-01
Acacia ancistrophylla var. lissophylla|-32.76378|135.54168|2005-11-01
Acacia ancistrophylla var. lissophylla|-32.96841|135.66224|2006-09-01
Acacia ancistrophylla var. lissophylla|-32.9952|135.88643|2006-06-01
Acacia ancistrophylla var. lissophylla|-33.46515|137.2812|2007-03-01
Acacia ancistrophylla var. lissophylla|-31.9943|133.91997|1989-09-01
Acacia ancistrophylla var. lissophylla|-33.35233|135.42642|1986-03-01
Acacia ancistrophylla var. lissophylla|-32.90195|136.31705|1991-02-01
Acacia ancistrophylla var. lissophylla|-32.82017|134.94066|1990-08-01
Acacia ancistrophylla var. lissophylla|-33.04672|134.99512|1991-04-01
Acacia ancistrophylla var. lissophylla|-33.56593|136.99748|1991-03-01
Acacia ancistrophylla var. lissophylla|-32.82895|134.84904|1990-10-01
Acacia ancistrophylla var. lissophylla|-32.88057|134.74274|1990-02-01
Acacia ancistrophylla var. lissophylla|-32.87397|134.71258|1992-08-01
Acacia ancistrophylla var. lissophylla|-32.60047|135.00446|1989-07-01
Acacia ancistrophylla var. lissophylla|-32.72666|135.0643|1990-08-01
Acacia ancistrophylla var. lissophylla|-33.08448|134.9873|1989-09-01
Acacia ancistrophylla var. lissophylla|-31.76442|133.04362|1990-11-01
Acacia ancistrophylla var. lissophylla|-31.76464|132.98224|1990-11-01
Acacia ancistrophylla var. lissophylla|-32.92556|135.12606|1989-09-01
Acacia ancistrophylla var. lissophylla|-33.3976|136.82168|1984-02-01
Acacia ancistrophylla var. lissophylla|-33.45678|136.64427|1990-09-01
Acacia ancistrophylla var. lissophylla|-33.43323|136.65039|1986-06-01
Acacia ancistrophylla var. lissophylla|-32.75198|135.05408|1985--01
Acacia ancistrophylla var. lissophylla|-33.29778|135.17142|1991-04-01
Acacia ancistrophylla var. lissophylla|-32.95483|134.87001|1992-06-01
Acacia ancistrophylla var. lissophylla|-32.72135|135.02898|1991-04-01
Acacia ancistrophylla var. lissophylla|-33.43021|136.70462|1991-07-01
