scientific_name|lat|lng|occurrence_date
Acacia cultriformis|-34.729469299316|149.97648620606|2004-09-01
Acacia cultriformis|-31.664096638713|148.77107285491|2005-10-01
Acacia cultriformis|-31.317349820142|149.00284226419|2005-10-01
Acacia cultriformis|-32.202044970109|150.94232333473|1998-12-01
Acacia cultriformis|-31.829204043931|149.70270106875|1997-10-01
Acacia cultriformis|-32.547179645396|150.85102792492|2005-12-01
Acacia cultriformis|-33.983957188077|147.14724102307|1995-10-01
Acacia cultriformis|-32.383575439453|150.56285095215|2007-01-01
Acacia cultriformis|-31.598718253932|148.84178351631|2007-09-01
Acacia cultriformis|-31.604980413474|148.84101094697|2007-09-01
Acacia cultriformis|-31.417497942312|150.01043866708|2007-10-01
Acacia cultriformis|-31.352548777174|149.98141922379|2007-10-01
Acacia cultriformis|-31.374153509609|148.9451827487|2007-12-01
Acacia cultriformis|-31.241702422284|148.97275060914|2007-12-01
Acacia cultriformis|-32.392166137695|150.95808410644|2008-06-01
Acacia cultriformis|-32.430480957031|150.25506591797|2009-02-01
Acacia cultriformis|-32.405647277832|150.65676879883|2009-02-01
Acacia cultriformis|-33.712047576904|151.15226745606|2010-02-01
Acacia cultriformis|-31.301126603609|148.99214086342|1967-01-01
Acacia cultriformis|-33.983955887802|147.14832367448|1967-01-01
Acacia cultriformis|-33.92538854184|147.09088072083|1991-10-01
Acacia cultriformis|-33.953342370272|147.0974040267|1991-10-01
Acacia cultriformis|-33.985764808191|147.14399611028|1991-10-01
Acacia cultriformis|-32.608245849609|151.08486938477|2005-11-01
Acacia cultriformis|-32.001295327089|150.7930374998|1998-12-01
Acacia cultriformis|-32.003926192307|150.7991131452|1998-12-01
Acacia cultriformis|-32.001295327089|150.7930374998|1998-12-01
Acacia cultriformis|-32.003926192307|150.7991131452|1998-12-01
Acacia cultriformis|-32.608245849609|151.08486938477|2005-11-01
Acacia cultriformis|-32.608245849609|151.08486938477|2005-11-01
Acacia cultriformis|-32.003926192307|150.7991131452|1998-12-01
