scientific_name|lat|lng|occurrence_date
Acacia difficilis|-13.1256000004|130.8031|2006-04-01
Acacia difficilis|-18.81666667|128.31666667|--01
Acacia difficilis|-12.58333333|131.15|1916-06-01
Acacia difficilis|-11.1542|132.14449|1995-08-01
Acacia difficilis|-11.2271|130.37339|--01
Acacia difficilis|-11.2275|130.3676|2000-09-01
Acacia difficilis|-11.2288|130.38899|--01
Acacia difficilis|-11.23056|130.38167|2000-09-01
Acacia difficilis|-11.2306|130.40449|--01
Acacia difficilis|-11.23193|132.21786|1968-09-01
Acacia difficilis|-11.23598|132.3236|2005-02-01
Acacia difficilis|-11.23752|132.23068|2004-08-01
Acacia difficilis|-11.23998|132.32877|--01
Acacia difficilis|-11.2449|132.36379|2005-02-01
Acacia difficilis|-11.2485|130.43029|--01
Acacia difficilis|-11.26866|130.38238|2000-09-01
Acacia difficilis|-11.27384|132.36325|2005-02-01
Acacia difficilis|-11.27593|132.25315|2004-08-01
Acacia difficilis|-11.30641|132.21808|2004-08-01
Acacia difficilis|-11.30641|132.21808|2007-09-01
Acacia difficilis|-11.30641|132.21808|2009-07-01
Acacia difficilis|-11.30794|131.81154|2004-11-01
Acacia difficilis|-11.30803|131.76592|1994-08-01
Acacia difficilis|-11.30947|131.78875|2004-11-01
Acacia difficilis|-11.31469|131.76692|2004-11-01
Acacia difficilis|-11.31639|130.92389|2000-08-01
Acacia difficilis|-11.31639|130.92444|2000-08-01
Acacia difficilis|-11.3164|130.9243|2000-08-01
Acacia difficilis|-11.31965|131.17851|2000-04-01
Acacia difficilis|-11.32056|130.65639|2000-04-01
Acacia difficilis|-11.32694|130.92556|2000-08-01
Acacia difficilis|-11.335|130.92722|2000-08-01
Acacia difficilis|-11.34333|130.92861|2000-08-01
Acacia difficilis|-11.35518|132.06574|2005-08-01
Acacia difficilis|-11.35528|130.9325|2000-08-01
Acacia difficilis|-11.35528|132.28927|--01
Acacia difficilis|-11.35611|130.93083|2000-08-01
Acacia difficilis|-11.35678|132.06957|--01
Acacia difficilis|-11.3575|130.935|2000-08-01
Acacia difficilis|-11.3725|131.00889|2000-04-01
Acacia difficilis|-11.37893|130.656|1999-06-01
Acacia difficilis|-11.38202|130.6538|1999-06-01
Acacia difficilis|-11.38528|132.55157|2004-09-01
Acacia difficilis|-11.38889|131.46722|2000-04-01
Acacia difficilis|-11.38972|131.02639|2000-04-01
Acacia difficilis|-11.38972|131.46528|2000-04-01
Acacia difficilis|-11.39587|132.55877|2009-07-01
Acacia difficilis|-11.39959|132.94416|--01
Acacia difficilis|-11.39993|131.48381|2000-08-01
Acacia difficilis|-11.40023|131.48354|1999-06-01
Acacia difficilis|-11.40059|132.93316|--01
Acacia difficilis|-11.40259|132.83616|--01
Acacia difficilis|-11.40508|131.49197|--01
Acacia difficilis|-11.40569|130.46308|--01
Acacia difficilis|-11.40905|132.10088|2006-04-01
Acacia difficilis|-11.41075|130.22782|1999-05-01
Acacia difficilis|-11.41339|132.52687|--01
Acacia difficilis|-11.42009|132.47187|--01
Acacia difficilis|-11.42361|132.95611|1997-05-01
Acacia difficilis|-11.43659|132.86016|--01
Acacia difficilis|-11.43805|132.11063|2005-08-01
Acacia difficilis|-11.44472|131.3025|2000-04-01
Acacia difficilis|-11.44589|130.38079|--01
Acacia difficilis|-11.44816|130.17612|2001-03-01
Acacia difficilis|-11.45729|130.98146|--01
Acacia difficilis|-11.46067|130.23172|2001-03-01
Acacia difficilis|-11.46358|131.51807|--01
Acacia difficilis|-11.46459|132.80616|--01
Acacia difficilis|-11.4655|130.35866|2001-03-01
Acacia difficilis|-11.46889|130.51806|2000-02-01
Acacia difficilis|-11.47059|132.88516|--01
Acacia difficilis|-11.4725|130.51361|2000-01-01
Acacia difficilis|-11.48533|130.19197|2001-03-01
Acacia difficilis|-11.49959|132.75516|--01
Acacia difficilis|-11.51238|130.68609|2000-08-01
Acacia difficilis|-11.51425|130.69222|--01
Acacia difficilis|-11.52795|130.51691|--01
Acacia difficilis|-11.52983|130.58751|--01
Acacia difficilis|-11.53071|130.59164|--01
Acacia difficilis|-11.53307|131.00307|--01
Acacia difficilis|-11.53623|130.57517|--01
Acacia difficilis|-11.5378|131.0048|2000-08-01
Acacia difficilis|-11.5388|130.68061|--01
Acacia difficilis|-11.54001|130.70491|--01
Acacia difficilis|-11.54215|130.56604|--01
Acacia difficilis|-11.54313|130.59446|--01
Acacia difficilis|-11.54319|130.7031|--01
Acacia difficilis|-11.54383|130.59034|--01
Acacia difficilis|-11.54459|132.94216|--01
Acacia difficilis|-11.54491|130.70615|--01
Acacia difficilis|-11.54558|130.68038|--01
Acacia difficilis|-11.54559|132.98216|--01
Acacia difficilis|-11.5461|130.58852|--01
Acacia difficilis|-11.54667|131.27667|2000-04-01
Acacia difficilis|-11.54667|132.92361|1997-05-01
Acacia difficilis|-11.5475|131.26833|2000-04-01
Acacia difficilis|-11.54859|132.93452|1978-06-01
Acacia difficilis|-11.5486|130.56788|1973-06-01
Acacia difficilis|-11.5486|130.56788|1973-06-01
Acacia difficilis|-11.54883|130.58551|--01
Acacia difficilis|-11.54906|130.70313|--01
Acacia difficilis|-11.55059|133.02516|--01
Acacia difficilis|-11.55159|133.03016|--01
Acacia difficilis|-11.55174|130.5473|--01
Acacia difficilis|-11.5524|130.59314|--01
Acacia difficilis|-11.55263|130.55028|--01
Acacia difficilis|-11.55306|130.55464|--01
Acacia difficilis|-11.55416|130.57417|2000-09-01
Acacia difficilis|-11.55428|130.57848|--01
Acacia difficilis|-11.55478|130.57207|--01
Acacia difficilis|-11.55493|130.54319|--01
Acacia difficilis|-11.55514|130.58766|--01
Acacia difficilis|-11.55612|130.57345|--01
Acacia difficilis|-11.55629|130.54228|--01
Acacia difficilis|-11.55759|132.72416|--01
Acacia difficilis|-11.5581|130.54183|--01
