scientific_name|lat|lng|occurrence_date
Acacia cangaiensis|-29.520203590952|152.36745189582|1995-02-01
Acacia cangaiensis|-29.522910995071|152.36743505512|1996-07-01
Acacia cangaiensis|-29.540965236979|152.36835477271|1996-08-01
Acacia cangaiensis|-29.528335606021|152.3694652061|1996-10-01
Acacia cangaiensis|-29.524798248625|152.38496587018|1997-02-01
Acacia cangaiensis|-29.524769459475|152.37877455241|1997-02-01
Acacia cangaiensis|-29.665258188766|152.52464925636|1994-09-01
Acacia cangaiensis|-29.650840689492|152.53091629025|1994-08-01
Acacia cangaiensis|-29.52290115914|152.36537132675|1999-03-01
Acacia cangaiensis|-29.56202997053|152.25363998712|1999-03-01
Acacia cangaiensis|-29.519827543562|152.36429673233|1999-03-01
Acacia cangaiensis|-29.519827543562|152.36429673233|1999-03-01
