scientific_name|lat|lng|occurrence_date
Acacia chrysotricha|-30.540997761537|152.94000246956|1957-08-01
Acacia chrysotricha|-30.540997761537|152.94000246956|1961-07-01
Acacia chrysotricha|-30.540997761537|152.94000246956|1961-08-01
Acacia chrysotricha|-30.540997761537|152.94000246956|1965-11-01
Acacia chrysotricha|-30.540997761537|152.94000246956|1970-05-01
Acacia chrysotricha|-30.421299821938|152.83860572481|1910-07-01
Acacia chrysotricha|-30.540997761537|152.94000246956|1972-08-01
Acacia chrysotricha|-30.516214034083|153.00104226428|1961-07-01
Acacia chrysotricha|-30.540997761537|152.94000246956|1985-01-01
Acacia chrysotricha|-30.535139371191|152.9196779854|1991-11-01
Acacia chrysotricha|-30.534235055646|152.91660348394|1991-11-01
Acacia chrysotricha|-30.534231614844|152.91139120678|1991-11-01
Acacia chrysotricha|-30.543206129427|152.85612783563|1991-11-01
Acacia chrysotricha|-30.534781557234|152.92494271291|1991-10-01
Acacia chrysotricha|-30.534868432405|152.91931334632|2004-06-01
Acacia chrysotricha|-30.544111926616|152.85925418186|1997-10-01
Acacia chrysotricha|-30.533057443782|152.90982860735|1997-08-01
Acacia chrysotricha|-30.535140041453|152.92077257394|1997-10-01
Acacia chrysotricha|-30.53288664|152.92509011|2006-08-01
Acacia chrysotricha|-30.53215674|152.92691493|2009-04-01
Acacia chrysotricha|-30.5329333|152.9278317|2008-12-01
Acacia chrysotricha|-30.53282497|152.92774838|2009-04-01
Acacia chrysotricha|-30.53260825|152.92747751|2009-04-01
Acacia chrysotricha|-30.53266247|152.92762341|2009-04-01
Acacia chrysotricha|-30.53221729|152.9223803|2006-01-01
Acacia chrysotricha|-30.52988049|152.92302845|2004-05-01
Acacia chrysotricha|-30.53299544|152.92599695|2009-04-01
Acacia chrysotricha|-30.53289643|152.92643485|2009-04-01
Acacia chrysotricha|-30.53013341|152.92344521|2009-04-01
Acacia chrysotricha|-30.53027772|152.92332001|2009-04-01
Acacia chrysotricha|-30.53328498|152.92737276|2006-07-01
Acacia chrysotricha|-30.52228325|152.924452|2006-02-01
Acacia chrysotricha|-30.53559921|152.9352|2006-02-01
Acacia chrysotricha|-30.53496177|152.92448389|2006-02-01
Acacia chrysotricha|-30.53290639|152.92811318|2006-02-01
Acacia chrysotricha|-30.53238874|152.92239058|2003-09-01
Acacia chrysotricha|-30.53429563|152.92734074|2006-02-01
Acacia chrysotricha|-30.53295097|152.9271541|2009-04-01
Acacia chrysotricha|-30.53277954|152.9271855|2006-08-01
Acacia chrysotricha|-30.53207556|152.92696711|2006-08-01
Acacia chrysotricha|-30.52985338|152.9229555|2004-05-01
Acacia chrysotricha|-30.53363578|152.925371|2006-02-01
Acacia chrysotricha|-30.54380559|152.8596925|2003-09-01
Acacia chrysotricha|-30.53026193|152.92726035|2008-12-01
Acacia chrysotricha|-30.53216309|152.92229694|2003-09-01
Acacia chrysotricha|-30.52383998|152.93290422|2006-02-01
Acacia chrysotricha|-30.53369982|152.9269242|2006-02-01
Acacia chrysotricha|-30.54360552|152.85826448|2006-03-01
Acacia chrysotricha|-30.53467511|152.9282057|2006-02-01
Acacia chrysotricha|-30.53330028|152.92259835|2003-09-01
Acacia chrysotricha|-30.54406813|152.86048447|2003-09-01
Acacia chrysotricha|-30.5327429|152.92622648|2009-04-01
Acacia chrysotricha|-30.53233732|152.92710243|2009-04-01
Acacia chrysotricha|-30.52919705|152.92714648|2006-04-01
Acacia chrysotricha|-30.53297788|152.92685177|2009-04-01
Acacia chrysotricha|-30.53169396|152.92247453|2006-01-01
Acacia chrysotricha|-30.53003374|152.9227573|1999-01-01
Acacia chrysotricha|-30.5328341|152.92793602|2006-07-01
Acacia chrysotricha|-30.53191954|152.9224535|2006-01-01
Acacia chrysotricha|-30.52306822|152.92428462|2006-02-01
Acacia chrysotricha|-30.53243681|152.92749849|2009-04-01
Acacia chrysotricha|-30.53441978|152.92352525|2006-02-01
Acacia chrysotricha|-30.53210254|152.92681073|2009-04-01
Acacia chrysotricha|-30.53387796|152.9228585|2003-09-01
Acacia chrysotricha|-30.53467501|152.92801805|2006-02-01
Acacia chrysotricha|-30.54385062|152.85960903|2003-09-01
Acacia chrysotricha|-30.53265949|152.92244249|2006-01-01
Acacia chrysotricha|-30.53253518|152.92591391|2009-04-01
Acacia chrysotricha|-30.53328223|152.92260879|2006-01-01
Acacia chrysotricha|-30.53277082|152.927738|2009-04-01
Acacia chrysotricha|-30.53245489|152.92757144|2009-04-01
Acacia chrysotricha|-30.53305018|152.92704978|2009-04-01
Acacia chrysotricha|-30.54378726|152.85943188|2003-09-01
Acacia chrysotricha|-30.5321297|152.9269775|2009-04-01
Acacia chrysotricha|-30.54370529|152.85873349|2003-09-01
Acacia chrysotricha|-30.53306815|152.92691425|2009-04-01
Acacia chrysotricha|-30.52912487|152.92716738|2008-12-01
Acacia chrysotricha|-30.53111654|152.92266262|2003-09-01
Acacia chrysotricha|-30.53014254|152.92363284|2009-04-01
Acacia chrysotricha|-30.53305921|152.92707062|2009-04-01
Acacia chrysotricha|-30.53205733|152.9266544|2009-04-01
Acacia chrysotricha|-30.53288788|152.92727924|2009-04-01
Acacia chrysotricha|-30.5342391|152.92318138|2003-09-01
Acacia chrysotricha|-30.52927548|152.92232009|2006-02-01
Acacia chrysotricha|-30.53187439|152.92239099|2003-09-01
Acacia chrysotricha|-30.53441978|152.92352525|2006-02-01
