scientific_name|lat|lng|occurrence_date
Acacia georgensis|-36.661393624396|149.90388968053|1977-08-01
Acacia georgensis|-36.661393624396|149.90388968053|1974-04-01
Acacia georgensis|-36.661393624396|149.90388968053|1979-05-01
Acacia georgensis|-36.747632844468|149.96815551449|1991-08-01
Acacia georgensis|-36.739194655675|149.98126606064|1986-08-01
Acacia georgensis|-36.661393624396|149.90388968053|1978-10-01
Acacia georgensis|-36.661393624396|149.90388968053|1974-10-01
Acacia georgensis|-36.661393624396|149.90388968053|1975-12-01
Acacia georgensis|-36.661767133206|149.90557034775|1992-01-01
Acacia georgensis|-36.661393624396|149.90388968053|1978-02-01
Acacia georgensis|-36.730991859857|149.96695452582|1994-05-01
Acacia georgensis|-36.747632844468|149.96815551449|1992-10-01
Acacia georgensis|-36.239095684614|149.65119226484|1984-12-01
Acacia georgensis|-36.589433286758|149.66460884447|2001-05-01
Acacia georgensis|-36.588381481455|149.69254468637|2001-06-01
Acacia georgensis|-36.587698185847|149.69446543025|2001-06-01
Acacia georgensis|-36.517051095034|149.72660152199|2001-04-01
Acacia georgensis|-36.258532104386|149.68808251364|2001-04-01
Acacia georgensis|-36.474698085301|149.71377865415|2001-04-01
Acacia georgensis|-36.47108526799|149.711353985|2001-04-01
Acacia georgensis|-36.46946774815|149.70995862982|2001-04-01
Acacia georgensis|-36.469775196339|149.69838709451|2001-04-01
Acacia georgensis|-36.490542000672|149.66783387735|2001-04-01
Acacia georgensis|-36.492418013897|149.72120565556|2001-04-01
Acacia georgensis|-36.18685462803|149.6881086152|2001-05-01
Acacia georgensis|-36.589433286758|149.66460884447|2001-05-01
Acacia georgensis|-36.588381481455|149.69254468637|2001-05-01
Acacia georgensis|-36.760040702196|149.97647362651|1999-05-01
Acacia georgensis|-36.753848899532|149.97903384712|1999-05-01
Acacia georgensis|-36.772840212288|149.96912783265|2000-11-01
Acacia georgensis|-36.25813293457|149.68904113769|2009-11-01
Acacia georgensis|-36.661393624396|149.90388968053|1984-12-01
Acacia georgensis|-36.739194655675|149.98126606064|1984-12-01
Acacia georgensis|-36.739194655675|149.98126606064|1984-12-01
