scientific_name|lat|lng|occurrence_date
Acacia erinacea|-33.56523335|120.12326667|2007-10-01
Acacia erinacea|-33.4466|120.02636667|2007-10-01
Acacia erinacea|-33.52263241|119.99552789|2008-11-01
Acacia erinacea|-33.54390669|120.01086476|2008-11-01
Acacia erinacea|-33.53384212|120.00627911|2008-11-01
Acacia erinacea|-33.57496667|120.13068331|2007-05-01
Acacia erinacea|-33.56234998|120.12893334|2007-03-01
Acacia erinacea|-33.52940164|119.99365395|2008-11-01
Acacia erinacea|-33.53745002|120.09221666|2007-03-01
Acacia erinacea|-33.55519644|120.11954343|2008-11-01
Acacia erinacea|-33.53786677|120.10882096|2008-11-01
Acacia erinacea|-33.5307497|120.02663976|2008-11-01
Acacia erinacea|-33.58553331|120.14673332|2007-04-01
Acacia erinacea|-33.52178777|120.00657314|2008-11-01
Acacia erinacea|-33.57816855|120.13472959|2008-12-01
Acacia erinacea|-33.56816492|120.12278882|2008-12-01
Acacia erinacea|-33.55769282|120.11984208|2008-12-01
Acacia erinacea|-28.80029331|116.4363232|2006-10-01
Acacia erinacea|-30.33286081|119.70802103|1995-07-01
Acacia erinacea|-30.35141709|119.69469113|1995-07-01
Acacia erinacea|-30.35755601|119.69636125|1995-07-01
Acacia erinacea|-30.33647251|119.6942209|1995-07-01
Acacia erinacea|-30.3667485|119.60283519|1995-07-01
Acacia erinacea|-30.30485983|119.72766071|1995-09-01
Acacia erinacea|-30.80033494|118.99845057|1996-10-01
Acacia erinacea|-30.79773492|118.99725055|1996-10-01
Acacia erinacea|-30.79183492|118.99225053|1996-10-01
Acacia erinacea|-30.66943423|118.93604937|1996-10-01
Acacia erinacea|-30.66873419|118.93774934|1996-10-01
Acacia erinacea|-30.66753395|118.95694922|1996-10-01
Acacia erinacea|-32.82654217|119.9869763|1996-09-01
Acacia erinacea|-32.83124223|119.98567637|1996-09-01
Acacia erinacea|-32.60914315|119.73307366|1996-09-01
Acacia erinacea|-32.63834323|119.74827425|1996-09-01
Acacia erinacea|-32.76434365|119.83747587|1996-09-01
Acacia erinacea|-32.68604332|119.772575|1996-09-01
Acacia erinacea|-32.69434332|119.78427501|1996-09-01
Acacia erinacea|-30.62862075|120.06794485|1995-09-01
Acacia erinacea|-30.79902137|120.16224748|1995-09-01
Acacia erinacea|-30.78722134|120.15524729|1995-09-01
Acacia erinacea|-30.78722134|120.15444729|1995-09-01
Acacia erinacea|-30.76802139|120.13064687|1995-09-01
Acacia erinacea|-30.74282114|120.13114645|1995-09-01
Acacia erinacea|-30.15572641|119.85963941|1995-07-01
Acacia erinacea|-30.11522735|119.8449388|1995-07-01
Acacia erinacea|-30.20051833|119.86363927|1995-07-01
Acacia erinacea|-30.19731914|119.86863929|1995-07-01
Acacia erinacea|-30.19412096|119.87243942|1995-07-01
Acacia erinacea|-30.19482059|119.8704394|1995-07-01
Acacia erinacea|-30.18832422|119.87423967|1995-07-01
Acacia erinacea|-30.59732016|120.09244427|1995-09-01
Acacia erinacea|-30.53372022|120.03314352|1995-09-01
Acacia erinacea|-30.42192026|119.95814211|1995-09-01
Acacia erinacea|-29.65725|119.36741|2007-08-01
Acacia erinacea|-29.70495|119.21537|2007-08-01
Acacia erinacea|-29.51959|119.13729|2007-08-01
Acacia erinacea|-29.22987222|116.24153611|2005-10-01
Acacia erinacea|-29.22418611|116.22967222|2005-10-01
Acacia erinacea|-29.25103333|116.23621944|2005-10-01
Acacia erinacea|-29.19236111|116.21368611|2005-10-01
Acacia erinacea|-29.28694444|116.36439444|2005-10-01
Acacia erinacea|-29.93221946|119.6015439|1995-11-01
Acacia erinacea|-29.94041916|119.61814285|1995-11-01
Acacia erinacea|-29.93541918|119.61784246|1995-11-01
Acacia erinacea|-29.94401881|119.64673836|1995-11-01
Acacia erinacea|-29.95091889|119.64673811|1995-11-01
Acacia erinacea|-29.95451896|119.64673821|1995-11-01
