scientific_name|lat|lng|occurrence_date
Acacia cyclops|-33.5407167|120.12283333|2007-03-01
Acacia cyclops|-33.64813331|120.24578336|2007-05-01
Acacia cyclops|-33.65208336|120.23148333|2007-05-01
Acacia cyclops|-33.57948778|120.15818861|2008-12-01
Acacia cyclops|-33.55769282|120.11984208|2008-12-01
Acacia cyclops|-31.73667|115.72972|1993-01-01
Acacia cyclops|-31.88297|115.75697|1993-01-01
Acacia cyclops|-31.41025|115.60197|1993-01-01
Acacia cyclops|-31.54705|115.71887|1993-01-01
Acacia cyclops|-32.03385|115.85842|1993-01-01
Acacia cyclops|-31.56283|115.69612|1993-01-01
Acacia cyclops|-31.29787|115.45655|1993-01-01
Acacia cyclops|-31.68247|115.74322|1993-01-01
Acacia cyclops|-35.47355|138.28945|2002-10-01
Acacia cyclops|-34.97221|138.64814|2002-10-01
Acacia cyclops|-34.64764|137.57754|2005-01-01
Acacia cyclops|-34.39268|137.95012|2005-02-01
Acacia cyclops|-34.36913|137.98488|2005-02-01
Acacia cyclops|-35.60863|138.09575|2004-10-01
Acacia cyclops|-35.61161|138.0966|2004-10-01
Acacia cyclops|-35.627|138.10443|2003--01
Acacia cyclops|-35.59441|138.10749|2004-11-01
Acacia cyclops|-35.63182|138.11157|2004-11-01
Acacia cyclops|-34.51253|137.77366|2009-11-01
Acacia cyclops|-34.73057|137.59638|2009-11-01
Acacia cyclops|-35.0548|137.72812|2009-11-01
Acacia cyclops|-35.22245|138.48424|2009-12-01
Acacia cyclops|-35.53837|138.64814|2009-12-01
Acacia cyclops|-31.90042|132.57724|1990-10-01
Acacia cyclops|-31.90892|132.27225|1982-04-01
Acacia cyclops|-31.86518|132.48616|1984-07-01
Acacia cyclops|-31.92937|132.73589|1992-06-01
Acacia cyclops|-31.93163|132.63569|1986-08-01
Acacia cyclops|-35.05327|138.5114|1991--01
Acacia cyclops|-35.20263|138.47341|1990--01
Acacia cyclops|-31.95657|132.40289|1986-07-01
Acacia cyclops|-35.20263|138.47341|2004--01
Acacia cyclops|-35.62612|138.50183|1990--01
Acacia cyclops|-35.54368|138.62987|1989-02-01
Acacia cyclops|-33.95257|137.72074|1994-09-01
Acacia cyclops|-35.12128|138.47025|1994-09-01
Acacia cyclops|-34.09307|123.20096|1988-06-01
Acacia cyclops|-32.06096|126.2799|1984-04-01
Acacia cyclops|-34.03425|137.56658|1997-09-01
Acacia cyclops|-34.39115|137.95472|1997-09-01
Acacia cyclops|-31.56032|129.19704|2001-11-01
Acacia cyclops|-34.09307|123.19988|1988-06-01
Acacia cyclops|-34.09308|123.19771|1988-06-01
Acacia cyclops|-35.62848|138.13993|2007-06-01
Acacia cyclops|-32.06096|126.2799|1984-10-01
Acacia cyclops|-31.98292|128.28722|1984-04-01
Acacia cyclops|-32.22401|127.44142|1984-03-01
Acacia cyclops|-31.98292|128.28722|1984-10-01
Acacia cyclops|-32.22401|127.44142|1984-10-01
Acacia cyclops|-31.65851|129.08256|1984-09-01
Acacia cyclops|-35.16412|138.53257|2009-05-01
Acacia cyclops|-35.16412|138.53257|2009-05-01
Acacia cyclops|-35.01333333|118.05138889|1979-01-01
Acacia cyclops|-31.98138889|115.77666667|1901-05-01
Acacia cyclops|-31.98138889|115.77666667|1901-10-01
Acacia cyclops|-35|117.86666667|--01
Acacia cyclops|-35|117.86666667|--01
Acacia cyclops|-35.01666667|117.88333333|--01
