scientific_name|lat|lng|occurrence_date
Acacia auricoma|-24.7152844239|129.017989869|1972-04-01
Acacia auricoma|-24.68194|129.28464|1983-11-01
Acacia auricoma|-24.71528|129.01799|1972-04-01
Acacia auricoma|-24.71528|129.01799|1987-05-01
Acacia auricoma|-24.71528|129.05132|1973-08-01
Acacia auricoma|-24.7164|129.0161|2008-01-01
Acacia auricoma|-24.84861|129.23464|1983-11-01
Acacia auricoma|-24.8903|129.1111|2000-12-01
Acacia auricoma|-24.89861|129.16799|1980-12-01
Acacia auricoma|-24.91528|129.21798|1981-03-01
Acacia auricoma|-24.91528|129.23465|1988-04-01
Acacia auricoma|-24.91528|129.30131|1970-10-01
Acacia auricoma|-24.93194|129.28465|1978-09-01
Acacia auricoma|-24.96528|129.31798|1983-03-01
Acacia auricoma|-24.96529|129.16799|1980-12-01
Acacia auricoma|-25.0192|129.3967|2000-12-01
Acacia auricoma|-25.03194|129.40132|1973-08-01
Acacia auricoma|-25.08194|129.63465|1969-01-01
Acacia auricoma|-25.0839|129.5889|2008-01-01
Acacia auricoma|-25.14|129.7039|2009-05-01
